scope_type,regime,campus,size,crew_multiplier,arrival_multiplier,seed,pdr,n_pairs,mean_rl,mean_pdr,delta,wilcoxon_p,wins,ties,losses,beats
regime-campus-size,storm2,12,3557,ALL,ALL,302,lpt,1,36805.70700000002,212665.20300000007,-175859.49600000004,1.0,1,0,0,0
regime-campus-size,storm2,12,3557,ALL,ALL,303,lpt,1,30667.673199999997,212665.20300000007,-181997.52980000008,1.0,1,0,0,0
regime-campus-size,storm2,12,3557,ALL,ALL,pooled,lpt,3,31524.851800000004,212665.20300000007,-181140.35120000006,0.25,3,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,301,edd,1,12334.537199999992,12508.8234,-174.28620000000774,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,302,edd,1,12756.827999999996,12508.8234,248.00459999999657,1.0,0,0,1,0
regime-campus-size,storm2,12,3563,ALL,ALL,303,edd,1,21818.565599999994,12508.8234,9309.742199999995,1.0,0,0,1,0
regime-campus-size,storm2,12,3563,ALL,ALL,pooled,edd,3,15636.643599999994,12508.8234,3127.8201999999947,0.5,1,0,2,0
regime-campus-size,storm2,12,3563,ALL,ALL,301,wspt,1,12334.537199999992,15885.0356,-3550.4984000000077,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,302,wspt,1,12756.827999999996,15885.0356,-3128.2076000000034,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,303,wspt,1,21818.565599999994,15885.0356,5933.529999999995,1.0,0,0,1,0
regime-campus-size,storm2,12,3563,ALL,ALL,pooled,wspt,3,15636.643599999994,15885.035599999997,-248.39200000000528,1.0,2,0,1,0
regime-campus-size,storm2,12,3563,ALL,ALL,301,atc,1,12334.537199999992,13171.966999999995,-837.4298000000035,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,302,atc,1,12756.827999999996,13171.966999999995,-415.1389999999992,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,303,atc,1,21818.565599999994,13171.966999999995,8646.5986,1.0,0,0,1,0
regime-campus-size,storm2,12,3563,ALL,ALL,pooled,atc,3,15636.643599999994,13171.966999999995,2464.676599999999,1.0,2,0,1,0
regime-campus-size,storm2,12,3563,ALL,ALL,301,pfifo,1,12334.537199999992,12508.8234,-174.28620000000774,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,302,pfifo,1,12756.827999999996,12508.8234,248.00459999999657,1.0,0,0,1,0
regime-campus-size,storm2,12,3563,ALL,ALL,303,pfifo,1,21818.565599999994,12508.8234,9309.742199999995,1.0,0,0,1,0
regime-campus-size,storm2,12,3563,ALL,ALL,pooled,pfifo,3,15636.643599999994,12508.8234,3127.8201999999947,0.5,1,0,2,0
regime-campus-size,storm2,12,3563,ALL,ALL,301,lpt,1,12334.537199999992,186904.17740000007,-174569.64020000008,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,302,lpt,1,12756.827999999996,186904.17740000007,-174147.34940000006,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,303,lpt,1,21818.565599999994,186904.17740000007,-165085.61180000007,1.0,1,0,0,0
regime-campus-size,storm2,12,3563,ALL,ALL,pooled,lpt,3,15636.643599999994,186904.17740000007,-171267.53380000006,0.25,3,0,0,0
regime-campus-size,storm2,12,3566,ALL,ALL,301,edd,1,14416.6354,14338.2222,78.41319999999905,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,302,edd,1,16137.668399999997,14338.2222,1799.4461999999967,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,303,edd,1,21996.034999999985,14338.2222,7657.812799999985,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,pooled,edd,3,17516.779599999994,14338.222199999998,3178.557399999994,0.25,0,0,3,0
regime-campus-size,storm2,12,3566,ALL,ALL,301,wspt,1,14416.6354,17583.917,-3167.281600000002,1.0,1,0,0,0
regime-campus-size,storm2,12,3566,ALL,ALL,302,wspt,1,16137.668399999997,17583.917,-1446.2486000000044,1.0,1,0,0,0
regime-campus-size,storm2,12,3566,ALL,ALL,303,wspt,1,21996.034999999985,17583.917,4412.117999999984,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,pooled,wspt,3,17516.779599999994,17583.917,-67.1374000000075,1.0,2,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,301,atc,1,14416.6354,14949.372400000006,-532.7370000000064,1.0,1,0,0,0
regime-campus-size,storm2,12,3566,ALL,ALL,302,atc,1,16137.668399999997,14949.372400000006,1188.2959999999912,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,303,atc,1,21996.034999999985,14949.372400000006,7046.66259999998,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,pooled,atc,3,17516.779599999994,14949.372400000006,2567.4071999999883,0.5,1,0,2,0
regime-campus-size,storm2,12,3566,ALL,ALL,301,pfifo,1,14416.6354,14338.2222,78.41319999999905,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,302,pfifo,1,16137.668399999997,14338.2222,1799.4461999999967,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,303,pfifo,1,21996.034999999985,14338.2222,7657.812799999985,1.0,0,0,1,0
regime-campus-size,storm2,12,3566,ALL,ALL,pooled,pfifo,3,17516.779599999994,14338.222199999998,3178.557399999994,0.25,0,0,3,0
regime-campus-size,storm2,12,3566,ALL,ALL,301,lpt,1,14416.6354,207947.601,-193530.9656,1.0,1,0,0,0
regime-campus-size,storm2,12,3566,ALL,ALL,302,lpt,1,16137.668399999997,207947.601,-191809.9326,1.0,1,0,0,0
regime-campus-size,storm2,12,3566,ALL,ALL,303,lpt,1,21996.034999999985,207947.601,-185951.56600000002,1.0,1,0,0,0
regime-campus-size,storm2,12,3566,ALL,ALL,pooled,lpt,3,17516.779599999994,207947.601,-190430.82140000002,0.25,3,0,0,0
regime-campus-size,storm2,12,3571,ALL,ALL,301,edd,1,18501.0808,17482.58259999999,1018.4982000000091,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,302,edd,1,19186.374000000003,17482.58259999999,1703.7914000000128,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,303,edd,1,26018.204399999984,17482.58259999999,8535.621799999994,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,pooled,edd,3,21235.21973333333,17482.58259999999,3752.6371333333386,0.25,0,0,3,0
regime-campus-size,storm2,12,3571,ALL,ALL,301,wspt,1,18501.0808,22971.383399999995,-4470.302599999995,1.0,1,0,0,0
regime-campus-size,storm2,12,3571,ALL,ALL,302,wspt,1,19186.374000000003,22971.383399999995,-3785.0093999999917,1.0,1,0,0,0
regime-campus-size,storm2,12,3571,ALL,ALL,303,wspt,1,26018.204399999984,22971.383399999995,3046.820999999989,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,pooled,wspt,3,21235.21973333333,22971.383399999995,-1736.1636666666661,0.5,2,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,301,atc,1,18501.0808,18268.8882,232.1925999999985,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,302,atc,1,19186.374000000003,18268.8882,917.4858000000022,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,303,atc,1,26018.204399999984,18268.8882,7749.316199999983,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,pooled,atc,3,21235.21973333333,18268.8882,2966.331533333328,0.25,0,0,3,0
regime-campus-size,storm2,12,3571,ALL,ALL,301,pfifo,1,18501.0808,17477.38799999999,1023.692800000008,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,302,pfifo,1,19186.374000000003,17477.38799999999,1708.9860000000117,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,303,pfifo,1,26018.204399999984,17477.38799999999,8540.816399999992,1.0,0,0,1,0
regime-campus-size,storm2,12,3571,ALL,ALL,pooled,pfifo,3,21235.21973333333,17477.38799999999,3757.8317333333375,0.25,0,0,3,0
regime-campus-size,storm2,12,3571,ALL,ALL,301,lpt,1,18501.0808,233532.97360000008,-215031.8928000001,1.0,1,0,0,0
regime-campus-size,storm2,12,3571,ALL,ALL,302,lpt,1,19186.374000000003,233532.97360000008,-214346.59960000007,1.0,1,0,0,0
regime-campus-size,storm2,12,3571,ALL,ALL,303,lpt,1,26018.204399999984,233532.97360000008,-207514.7692000001,1.0,1,0,0,0
regime-campus-size,storm2,12,3571,ALL,ALL,pooled,lpt,3,21235.21973333333,233532.97360000006,-212297.75386666678,0.25,3,0,0,0
regime-campus-size,storm2,12,3573,ALL,ALL,301,edd,1,13240.5552,13017.322000000004,223.23319999999694,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,302,edd,1,14335.484399999992,13017.322000000004,1318.1623999999883,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,303,edd,1,19764.8172,13017.322000000004,6747.495199999998,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,pooled,edd,3,15780.285599999997,13017.322000000006,2762.963599999994,0.25,0,0,3,0
regime-campus-size,storm2,12,3573,ALL,ALL,301,wspt,1,13240.5552,16159.965799999996,-2919.4105999999956,1.0,1,0,0,0
regime-campus-size,storm2,12,3573,ALL,ALL,302,wspt,1,14335.484399999992,16159.965799999996,-1824.4814000000042,1.0,1,0,0,0
regime-campus-size,storm2,12,3573,ALL,ALL,303,wspt,1,19764.8172,16159.965799999996,3604.851400000005,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,pooled,wspt,3,15780.285599999997,16159.965799999996,-379.68019999999825,1.0,2,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,301,atc,1,13240.5552,13211.1504,29.40480000000025,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,302,atc,1,14335.484399999992,13211.1504,1124.3339999999916,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,303,atc,1,19764.8172,13211.1504,6553.666800000001,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,pooled,atc,3,15780.285599999997,13211.1504,2569.1351999999974,0.25,0,0,3,0
regime-campus-size,storm2,12,3573,ALL,ALL,301,pfifo,1,13240.5552,13017.322000000004,223.23319999999694,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,302,pfifo,1,14335.484399999992,13017.322000000004,1318.1623999999883,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,303,pfifo,1,19764.8172,13017.322000000004,6747.495199999998,1.0,0,0,1,0
regime-campus-size,storm2,12,3573,ALL,ALL,pooled,pfifo,3,15780.285599999997,13017.322000000006,2762.963599999994,0.25,0,0,3,0
regime-campus-size,storm2,12,3573,ALL,ALL,301,lpt,1,13240.5552,183051.1756,-169810.62039999999,1.0,1,0,0,0
regime-campus-size,storm2,12,3573,ALL,ALL,302,lpt,1,14335.484399999992,183051.1756,-168715.6912,1.0,1,0,0,0
regime-campus-size,storm2,12,3573,ALL,ALL,303,lpt,1,19764.8172,183051.1756,-163286.3584,1.0,1,0,0,0
regime-campus-size,storm2,12,3573,ALL,ALL,pooled,lpt,3,15780.285599999997,183051.1756,-167270.89,0.25,3,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,301,edd,1,14901.422000000008,15053.794800000003,-152.37279999999555,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,302,edd,1,15244.009,15053.794800000003,190.2141999999967,1.0,0,0,1,0
regime-campus-size,storm2,12,3574,ALL,ALL,303,edd,1,21497.5306,15053.794800000003,6443.735799999995,1.0,0,0,1,0
regime-campus-size,storm2,12,3574,ALL,ALL,pooled,edd,3,17214.320533333335,15053.794800000003,2160.525733333332,0.5,1,0,2,0
regime-campus-size,storm2,12,3574,ALL,ALL,301,wspt,1,14901.422000000008,18317.21839999999,-3415.796399999983,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,302,wspt,1,15244.009,18317.21839999999,-3073.2093999999906,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,303,wspt,1,21497.5306,18317.21839999999,3180.3122000000076,1.0,0,0,1,0
regime-campus-size,storm2,12,3574,ALL,ALL,pooled,wspt,3,17214.320533333335,18317.21839999999,-1102.8978666666553,0.75,2,0,1,0
regime-campus-size,storm2,12,3574,ALL,ALL,301,atc,1,14901.422000000008,15327.346000000003,-425.92399999999543,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,302,atc,1,15244.009,15327.346000000003,-83.33700000000317,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,303,atc,1,21497.5306,15327.346000000003,6170.184599999995,1.0,0,0,1,0
regime-campus-size,storm2,12,3574,ALL,ALL,pooled,atc,3,17214.320533333335,15327.346000000003,1886.9745333333321,1.0,2,0,1,0
regime-campus-size,storm2,12,3574,ALL,ALL,301,pfifo,1,14901.422000000008,15053.794800000003,-152.37279999999555,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,302,pfifo,1,15244.009,15053.794800000003,190.2141999999967,1.0,0,0,1,0
regime-campus-size,storm2,12,3574,ALL,ALL,303,pfifo,1,21497.5306,15053.794800000003,6443.735799999995,1.0,0,0,1,0
regime-campus-size,storm2,12,3574,ALL,ALL,pooled,pfifo,3,17214.320533333335,15053.794800000003,2160.525733333332,0.5,1,0,2,0
regime-campus-size,storm2,12,3574,ALL,ALL,301,lpt,1,14901.422000000008,184656.5373999999,-169755.1153999999,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,302,lpt,1,15244.009,184656.5373999999,-169412.52839999992,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,303,lpt,1,21497.5306,184656.5373999999,-163159.00679999992,1.0,1,0,0,0
regime-campus-size,storm2,12,3574,ALL,ALL,pooled,lpt,3,17214.320533333335,184656.5373999999,-167442.2168666666,0.25,3,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,301,edd,1,12763.7992,12960.795800000004,-196.99660000000404,1.0,1,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,302,edd,1,14977.068400000002,12960.795800000004,2016.2725999999984,1.0,0,0,1,0
regime-campus-size,storm2,12,3594,ALL,ALL,303,edd,1,18167.242200000008,12960.795800000004,5206.446400000004,1.0,0,0,1,0
regime-campus-size,storm2,12,3594,ALL,ALL,pooled,edd,3,15302.70326666667,12960.795800000002,2341.907466666666,0.5,1,0,2,0
regime-campus-size,storm2,12,3594,ALL,ALL,301,wspt,1,12763.7992,16697.46700000001,-3933.667800000012,1.0,1,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,302,wspt,1,14977.068400000002,16697.46700000001,-1720.3986000000095,1.0,1,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,303,wspt,1,18167.242200000008,16697.46700000001,1469.7751999999964,1.0,0,0,1,0
regime-campus-size,storm2,12,3594,ALL,ALL,pooled,wspt,3,15302.70326666667,16697.46700000001,-1394.7637333333416,0.5,2,0,1,0
regime-campus-size,storm2,12,3594,ALL,ALL,301,atc,1,12763.7992,13665.278599999996,-901.4793999999965,1.0,1,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,302,atc,1,14977.068400000002,13665.278599999996,1311.789800000006,1.0,0,0,1,0
regime-campus-size,storm2,12,3594,ALL,ALL,303,atc,1,18167.242200000008,13665.278599999996,4501.963600000012,1.0,0,0,1,0
regime-campus-size,storm2,12,3594,ALL,ALL,pooled,atc,3,15302.70326666667,13665.278599999996,1637.4246666666738,0.5,1,0,2,0
regime-campus-size,storm2,12,3594,ALL,ALL,301,pfifo,1,12763.7992,12960.795800000004,-196.99660000000404,1.0,1,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,302,pfifo,1,14977.068400000002,12960.795800000004,2016.2725999999984,1.0,0,0,1,0
regime-campus-size,storm2,12,3594,ALL,ALL,303,pfifo,1,18167.242200000008,12960.795800000004,5206.446400000004,1.0,0,0,1,0
regime-campus-size,storm2,12,3594,ALL,ALL,pooled,pfifo,3,15302.70326666667,12960.795800000002,2341.907466666666,0.5,1,0,2,0
regime-campus-size,storm2,12,3594,ALL,ALL,301,lpt,1,12763.7992,184641.44199999984,-171877.64279999983,1.0,1,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,302,lpt,1,14977.068400000002,184641.44199999984,-169664.37359999985,1.0,1,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,303,lpt,1,18167.242200000008,184641.44199999984,-166474.19979999983,1.0,1,0,0,0
regime-campus-size,storm2,12,3594,ALL,ALL,pooled,lpt,3,15302.70326666667,184641.44199999984,-169338.73873333316,0.25,3,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,301,edd,1,14355.693,14471.563599999996,-115.87059999999656,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,302,edd,1,14796.548600000002,14471.563599999996,324.98500000000604,1.0,0,0,1,0
regime-campus-size,storm2,12,3600,ALL,ALL,303,edd,1,19553.36860000001,14471.563599999996,5081.805000000013,1.0,0,0,1,0
regime-campus-size,storm2,12,3600,ALL,ALL,pooled,edd,3,16235.203400000004,14471.563599999996,1763.6398000000074,0.5,1,0,2,0
regime-campus-size,storm2,12,3600,ALL,ALL,301,wspt,1,14355.693,18173.743299999995,-3818.0502999999953,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,302,wspt,1,14796.548600000002,18173.743299999995,-3377.1946999999927,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,303,wspt,1,19553.36860000001,18173.743299999995,1379.6253000000142,1.0,0,0,1,0
regime-campus-size,storm2,12,3600,ALL,ALL,pooled,wspt,3,16235.203400000004,18173.743299999995,-1938.5398999999913,0.5,2,0,1,0
regime-campus-size,storm2,12,3600,ALL,ALL,301,atc,1,14355.693,15121.37319999999,-765.6801999999916,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,302,atc,1,14796.548600000002,15121.37319999999,-324.824599999989,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,303,atc,1,19553.36860000001,15121.37319999999,4431.995400000018,1.0,0,0,1,0
regime-campus-size,storm2,12,3600,ALL,ALL,pooled,atc,3,16235.203400000004,15121.373199999993,1113.8302000000124,1.0,2,0,1,0
regime-campus-size,storm2,12,3600,ALL,ALL,301,pfifo,1,14355.693,14471.563599999996,-115.87059999999656,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,302,pfifo,1,14796.548600000002,14471.563599999996,324.98500000000604,1.0,0,0,1,0
regime-campus-size,storm2,12,3600,ALL,ALL,303,pfifo,1,19553.36860000001,14471.563599999996,5081.805000000013,1.0,0,0,1,0
regime-campus-size,storm2,12,3600,ALL,ALL,pooled,pfifo,3,16235.203400000004,14471.563599999996,1763.6398000000074,0.5,1,0,2,0
regime-campus-size,storm2,12,3600,ALL,ALL,301,lpt,1,14355.693,177189.24060000014,-162833.54760000014,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,302,lpt,1,14796.548600000002,177189.24060000014,-162392.69200000013,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,303,lpt,1,19553.36860000001,177189.24060000014,-157635.87200000012,1.0,1,0,0,0
regime-campus-size,storm2,12,3600,ALL,ALL,pooled,lpt,3,16235.203400000004,177189.24060000014,-160954.03720000014,0.25,3,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,301,edd,1,11975.082800000006,12187.957600000003,-212.87479999999778,1.0,1,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,302,edd,1,12921.1076,12187.957600000003,733.149999999996,1.0,0,0,1,0
regime-campus-size,storm2,12,3603,ALL,ALL,303,edd,1,20542.23500000001,12187.957600000003,8354.277400000008,1.0,0,0,1,0
regime-campus-size,storm2,12,3603,ALL,ALL,pooled,edd,3,15146.141800000007,12187.957600000003,2958.184200000002,0.5,1,0,2,0
regime-campus-size,storm2,12,3603,ALL,ALL,301,wspt,1,11975.082800000006,15883.635199999995,-3908.5523999999896,1.0,1,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,302,wspt,1,12921.1076,15883.635199999995,-2962.527599999996,1.0,1,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,303,wspt,1,20542.23500000001,15883.635199999995,4658.599800000016,1.0,0,0,1,0
regime-campus-size,storm2,12,3603,ALL,ALL,pooled,wspt,3,15146.141800000007,15883.635199999995,-737.4933999999897,1.0,2,0,1,0
regime-campus-size,storm2,12,3603,ALL,ALL,301,atc,1,11975.082800000006,12327.314,-352.2311999999947,1.0,1,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,302,atc,1,12921.1076,12327.314,593.7935999999991,1.0,0,0,1,0
regime-campus-size,storm2,12,3603,ALL,ALL,303,atc,1,20542.23500000001,12327.314,8214.921000000011,1.0,0,0,1,0
regime-campus-size,storm2,12,3603,ALL,ALL,pooled,atc,3,15146.141800000007,12327.314,2818.827800000005,0.5,1,0,2,0
regime-campus-size,storm2,12,3603,ALL,ALL,301,pfifo,1,11975.082800000006,12187.957600000003,-212.87479999999778,1.0,1,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,302,pfifo,1,12921.1076,12187.957600000003,733.149999999996,1.0,0,0,1,0
regime-campus-size,storm2,12,3603,ALL,ALL,303,pfifo,1,20542.23500000001,12187.957600000003,8354.277400000008,1.0,0,0,1,0
regime-campus-size,storm2,12,3603,ALL,ALL,pooled,pfifo,3,15146.141800000007,12187.957600000003,2958.184200000002,0.5,1,0,2,0
regime-campus-size,storm2,12,3603,ALL,ALL,301,lpt,1,11975.082800000006,199028.70600000012,-187053.62320000012,1.0,1,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,302,lpt,1,12921.1076,199028.70600000012,-186107.59840000013,1.0,1,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,303,lpt,1,20542.23500000001,199028.70600000012,-178486.4710000001,1.0,1,0,0,0
regime-campus-size,storm2,12,3603,ALL,ALL,pooled,lpt,3,15146.141800000007,199028.70600000012,-183882.56420000014,0.25,3,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,301,edd,1,11579.249,11651.7432,-72.494200000001,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,302,edd,1,11657.157799999995,11651.7432,5.414599999994607,1.0,0,0,1,0
regime-campus-size,storm2,12,3604,ALL,ALL,303,edd,1,15623.750999999987,11651.7432,3972.0077999999867,1.0,0,0,1,0
regime-campus-size,storm2,12,3604,ALL,ALL,pooled,edd,3,12953.38593333333,11651.743200000003,1301.6427333333268,0.75,1,0,2,0
regime-campus-size,storm2,12,3604,ALL,ALL,301,wspt,1,11579.249,14257.403700000008,-2678.1547000000082,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,302,wspt,1,11657.157799999995,14257.403700000008,-2600.2459000000126,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,303,wspt,1,15623.750999999987,14257.403700000008,1366.3472999999794,1.0,0,0,1,0
regime-campus-size,storm2,12,3604,ALL,ALL,pooled,wspt,3,12953.38593333333,14257.403700000008,-1304.0177666666805,0.5,2,0,1,0
regime-campus-size,storm2,12,3604,ALL,ALL,301,atc,1,11579.249,11813.6508,-234.40179999999964,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,302,atc,1,11657.157799999995,11813.6508,-156.49300000000403,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,303,atc,1,15623.750999999987,11813.6508,3810.100199999988,1.0,0,0,1,0
regime-campus-size,storm2,12,3604,ALL,ALL,pooled,atc,3,12953.38593333333,11813.650799999998,1139.7351333333281,1.0,2,0,1,0
regime-campus-size,storm2,12,3604,ALL,ALL,301,pfifo,1,11579.249,11651.7432,-72.494200000001,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,302,pfifo,1,11657.157799999995,11651.7432,5.414599999994607,1.0,0,0,1,0
regime-campus-size,storm2,12,3604,ALL,ALL,303,pfifo,1,15623.750999999987,11651.7432,3972.0077999999867,1.0,0,0,1,0
regime-campus-size,storm2,12,3604,ALL,ALL,pooled,pfifo,3,12953.38593333333,11651.743200000003,1301.6427333333268,0.75,1,0,2,0
regime-campus-size,storm2,12,3604,ALL,ALL,301,lpt,1,11579.249,176971.31600000005,-165392.06700000004,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,302,lpt,1,11657.157799999995,176971.31600000005,-165314.15820000006,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,303,lpt,1,15623.750999999987,176971.31600000005,-161347.56500000006,1.0,1,0,0,0
regime-campus-size,storm2,12,3604,ALL,ALL,pooled,lpt,3,12953.38593333333,176971.31600000002,-164017.9300666667,0.25,3,0,0,0
regime-campus-size,storm2,12,3608,ALL,ALL,301,edd,1,15845.796200000004,15895.175,-49.37879999999495,1.0,1,0,0,0
regime-campus-size,storm2,12,3608,ALL,ALL,302,edd,1,16544.538000000008,15895.175,649.3630000000085,1.0,0,0,1,0
regime-campus-size,storm2,12,3608,ALL,ALL,303,edd,1,21708.03539999999,15895.175,5812.8603999999905,1.0,0,0,1,0
regime-campus-size,storm2,12,3608,ALL,ALL,pooled,edd,3,18032.78986666667,15895.174999999997,2137.614866666668,0.5,1,0,2,0
regime-campus-size,storm2,12,3608,ALL,ALL,301,wspt,1,15845.796200000004,20307.8345,-4462.0382999999965,1.0,1,0,0,0
regime-campus-size,storm2,12,3608,ALL,ALL,302,wspt,1,16544.538000000008,20307.8345,-3763.296499999993,1.0,1,0,0,0
regime-campus-size,storm2,12,3608,ALL,ALL,303,wspt,1,21708.03539999999,20307.8345,1400.200899999989,1.0,0,0,1,0
regime-campus-size,storm2,12,3608,ALL,ALL,pooled,wspt,3,18032.78986666667,20307.8345,-2275.0446333333334,0.5,2,0,1,0
regime-campus-size,storm2,12,3608,ALL,ALL,301,atc,1,15845.796200000004,16224.352,-378.55579999999645,1.0,1,0,0,0
regime-campus-size,storm2,12,3608,ALL,ALL,302,atc,1,16544.538000000008,16224.352,320.18600000000697,1.0,0,0,1,0
regime-campus-size,storm2,12,3608,ALL,ALL,303,atc,1,21708.03539999999,16224.352,5483.683399999989,1.0,0,0,1,0
regime-campus-size,storm2,12,3608,ALL,ALL,pooled,atc,3,18032.78986666667,16224.352,1808.4378666666664,0.75,1,0,2,0
regime-campus-size,storm2,12,3608,ALL,ALL,301,pfifo,1,15845.796200000004,15892.329000000003,-46.53279999999904,1.0,1,0,0,0
regime-campus-size,storm2,12,3608,ALL,ALL,302,pfifo,1,16544.538000000008,15892.329000000003,652.2090000000044,1.0,0,0,1,0
regime-campus-size,storm2,12,3608,ALL,ALL,303,pfifo,1,21708.03539999999,15892.329000000003,5815.706399999986,1.0,0,0,1,0
regime-campus-size,storm2,12,3608,ALL,ALL,pooled,pfifo,3,18032.78986666667,15892.329000000003,2140.460866666664,0.5,1,0,2,0
regime-campus-size,storm2,12,3608,ALL,ALL,301,lpt,1,15845.796200000004,212052.1419999996,-196206.3457999996,1.0,1,0,0,0
regime-campus-size,storm2,12,3608,ALL,ALL,302,lpt,1,16544.538000000008,212052.1419999996,-195507.6039999996,1.0,1,0,0,0
regime-campus-size,storm2,12,3608,ALL,ALL,303,lpt,1,21708.03539999999,212052.1419999996,-190344.10659999962,1.0,1,0,0,0
