id,campus,size,method,wvec,w1,w2,w3,w4,twt
c10_replay_400_0127,10,400,pfifo,flat,4.0,3.0,2.0,1.0,40.0
c10_replay_400_0127,10,400,mor,flat,4.0,3.0,2.0,1.0,40.0
c10_replay_400_0127,10,400,random,flat,4.0,3.0,2.0,1.0,40.0
c10_replay_400_0127,10,400,edd,steep,27.0,9.0,3.0,1.0,270.0
c10_replay_400_0127,10,400,wspt,steep,27.0,9.0,3.0,1.0,270.0
c10_replay_400_0127,10,400,atc,steep,27.0,9.0,3.0,1.0,270.0
c10_replay_400_0127,10,400,pfifo,steep,27.0,9.0,3.0,1.0,270.0
c10_replay_400_0127,10,400,mor,steep,27.0,9.0,3.0,1.0,270.0
c10_replay_400_0127,10,400,random,steep,27.0,9.0,3.0,1.0,270.0
c10_replay_400_0128,10,400,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_400_0128,10,400,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_400_0128,10,400,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_400_0128,10,400,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_400_0128,10,400,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_400_0128,10,400,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_400_0128,10,400,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_400_0129,10,400,edd,baseline,8.0,4.0,2.0,1.0,6.293200000000013
c10_replay_400_0129,10,400,wspt,baseline,8.0,4.0,2.0,1.0,6.293200000000013
c10_replay_400_0129,10,400,atc,baseline,8.0,4.0,2.0,1.0,6.293200000000013
c10_replay_400_0129,10,400,pfifo,baseline,8.0,4.0,2.0,1.0,6.293200000000013
c10_replay_400_0129,10,400,mor,baseline,8.0,4.0,2.0,1.0,864.4304
c10_replay_400_0129,10,400,random,baseline,8.0,4.0,2.0,1.0,62.064400000000006
c10_replay_400_0129,10,400,edd,flat,4.0,3.0,2.0,1.0,4.71990000000001
c10_replay_400_0129,10,400,wspt,flat,4.0,3.0,2.0,1.0,4.71990000000001
c10_replay_400_0129,10,400,atc,flat,4.0,3.0,2.0,1.0,4.71990000000001
c10_replay_400_0129,10,400,pfifo,flat,4.0,3.0,2.0,1.0,4.71990000000001
c10_replay_400_0129,10,400,mor,flat,4.0,3.0,2.0,1.0,555.0089999999999
c10_replay_400_0129,10,400,random,flat,4.0,3.0,2.0,1.0,41.136100000000006
c10_replay_400_0129,10,400,edd,steep,27.0,9.0,3.0,1.0,14.15970000000003
c10_replay_400_0129,10,400,wspt,steep,27.0,9.0,3.0,1.0,14.15970000000003
c10_replay_400_0129,10,400,atc,steep,27.0,9.0,3.0,1.0,14.15970000000003
c10_replay_400_0129,10,400,pfifo,steep,27.0,9.0,3.0,1.0,14.15970000000003
c10_replay_400_0129,10,400,mor,steep,27.0,9.0,3.0,1.0,2364.8804999999993
c10_replay_400_0129,10,400,random,steep,27.0,9.0,3.0,1.0,163.9998
c12_replay_150_0100,12,150,edd,baseline,8.0,4.0,2.0,1.0,783.4592
c12_replay_150_0100,12,150,wspt,baseline,8.0,4.0,2.0,1.0,783.4592
c12_replay_150_0100,12,150,atc,baseline,8.0,4.0,2.0,1.0,783.4592
c12_replay_150_0100,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,783.4592
c12_replay_150_0100,12,150,mor,baseline,8.0,4.0,2.0,1.0,783.4592
c12_replay_150_0100,12,150,random,baseline,8.0,4.0,2.0,1.0,783.4592
c12_replay_150_0100,12,150,edd,flat,4.0,3.0,2.0,1.0,458.5944
c12_replay_150_0100,12,150,wspt,flat,4.0,3.0,2.0,1.0,458.5944
c12_replay_150_0100,12,150,atc,flat,4.0,3.0,2.0,1.0,458.5944
c12_replay_150_0100,12,150,pfifo,flat,4.0,3.0,2.0,1.0,458.5944
c12_replay_150_0100,12,150,mor,flat,4.0,3.0,2.0,1.0,458.5944
c12_replay_150_0100,12,150,random,flat,4.0,3.0,2.0,1.0,458.5944
c12_replay_150_0100,12,150,edd,steep,27.0,9.0,3.0,1.0,2343.2832
c12_replay_150_0100,12,150,wspt,steep,27.0,9.0,3.0,1.0,2343.2832
c12_replay_150_0100,12,150,atc,steep,27.0,9.0,3.0,1.0,2343.2832
c12_replay_150_0100,12,150,pfifo,steep,27.0,9.0,3.0,1.0,2343.2832
c12_replay_150_0100,12,150,mor,steep,27.0,9.0,3.0,1.0,2343.2832
c12_replay_150_0100,12,150,random,steep,27.0,9.0,3.0,1.0,2343.2832
c12_replay_150_0101,12,150,edd,baseline,8.0,4.0,2.0,1.0,304.0
c12_replay_150_0101,12,150,wspt,baseline,8.0,4.0,2.0,1.0,304.0
c12_replay_150_0101,12,150,atc,baseline,8.0,4.0,2.0,1.0,304.0
c12_replay_150_0101,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,304.0
c12_replay_150_0101,12,150,mor,baseline,8.0,4.0,2.0,1.0,304.0
c12_replay_150_0101,12,150,random,baseline,8.0,4.0,2.0,1.0,304.0
c12_replay_150_0101,12,150,edd,flat,4.0,3.0,2.0,1.0,152.0
c12_replay_150_0101,12,150,wspt,flat,4.0,3.0,2.0,1.0,152.0
c12_replay_150_0101,12,150,atc,flat,4.0,3.0,2.0,1.0,152.0
c12_replay_150_0101,12,150,pfifo,flat,4.0,3.0,2.0,1.0,152.0
c12_replay_150_0101,12,150,mor,flat,4.0,3.0,2.0,1.0,152.0
c12_replay_150_0101,12,150,random,flat,4.0,3.0,2.0,1.0,152.0
c12_replay_150_0101,12,150,edd,steep,27.0,9.0,3.0,1.0,1026.0
c12_replay_150_0101,12,150,wspt,steep,27.0,9.0,3.0,1.0,1026.0
c12_replay_150_0101,12,150,atc,steep,27.0,9.0,3.0,1.0,1026.0
c12_replay_150_0101,12,150,pfifo,steep,27.0,9.0,3.0,1.0,1026.0
c12_replay_150_0101,12,150,mor,steep,27.0,9.0,3.0,1.0,1026.0
c12_replay_150_0101,12,150,random,steep,27.0,9.0,3.0,1.0,1026.0
c12_replay_150_0102,12,150,edd,baseline,8.0,4.0,2.0,1.0,548.9295999999999
c12_replay_150_0102,12,150,wspt,baseline,8.0,4.0,2.0,1.0,548.9295999999999
c12_replay_150_0102,12,150,atc,baseline,8.0,4.0,2.0,1.0,548.9295999999999
c12_replay_150_0102,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,548.9295999999999
c12_replay_150_0102,12,150,mor,baseline,8.0,4.0,2.0,1.0,548.9295999999999
c12_replay_150_0102,12,150,random,baseline,8.0,4.0,2.0,1.0,548.9295999999999
c12_replay_150_0102,12,150,edd,flat,4.0,3.0,2.0,1.0,285.3296
c12_replay_150_0102,12,150,wspt,flat,4.0,3.0,2.0,1.0,285.3296
c12_replay_150_0102,12,150,atc,flat,4.0,3.0,2.0,1.0,285.3296
c12_replay_150_0102,12,150,pfifo,flat,4.0,3.0,2.0,1.0,285.3296
c12_replay_150_0102,12,150,mor,flat,4.0,3.0,2.0,1.0,285.3296
c12_replay_150_0102,12,150,random,flat,4.0,3.0,2.0,1.0,285.3296
c12_replay_150_0102,12,150,edd,steep,27.0,9.0,3.0,1.0,1811.8944
c12_replay_150_0102,12,150,wspt,steep,27.0,9.0,3.0,1.0,1811.8944
c12_replay_150_0102,12,150,atc,steep,27.0,9.0,3.0,1.0,1811.8944
c12_replay_150_0102,12,150,pfifo,steep,27.0,9.0,3.0,1.0,1811.8944
c12_replay_150_0102,12,150,mor,steep,27.0,9.0,3.0,1.0,1811.8944
c12_replay_150_0102,12,150,random,steep,27.0,9.0,3.0,1.0,1811.8944
c12_replay_150_0103,12,150,edd,baseline,8.0,4.0,2.0,1.0,1095.3184
c12_replay_150_0103,12,150,wspt,baseline,8.0,4.0,2.0,1.0,1095.3184
c12_replay_150_0103,12,150,atc,baseline,8.0,4.0,2.0,1.0,1095.3184
c12_replay_150_0103,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,1095.3184
c12_replay_150_0103,12,150,mor,baseline,8.0,4.0,2.0,1.0,1095.3184
c12_replay_150_0103,12,150,random,baseline,8.0,4.0,2.0,1.0,1095.3184
c12_replay_150_0103,12,150,edd,flat,4.0,3.0,2.0,1.0,555.6592
c12_replay_150_0103,12,150,wspt,flat,4.0,3.0,2.0,1.0,555.6592
c12_replay_150_0103,12,150,atc,flat,4.0,3.0,2.0,1.0,555.6592
c12_replay_150_0103,12,150,pfifo,flat,4.0,3.0,2.0,1.0,555.6592
c12_replay_150_0103,12,150,mor,flat,4.0,3.0,2.0,1.0,555.6592
c12_replay_150_0103,12,150,random,flat,4.0,3.0,2.0,1.0,555.6592
c12_replay_150_0103,12,150,edd,steep,27.0,9.0,3.0,1.0,3660.6996
c12_replay_150_0103,12,150,wspt,steep,27.0,9.0,3.0,1.0,3660.6996
c12_replay_150_0103,12,150,atc,steep,27.0,9.0,3.0,1.0,3660.6996
c12_replay_150_0103,12,150,pfifo,steep,27.0,9.0,3.0,1.0,3660.6996
c12_replay_150_0103,12,150,mor,steep,27.0,9.0,3.0,1.0,3660.6996
c12_replay_150_0103,12,150,random,steep,27.0,9.0,3.0,1.0,3660.6996
c12_replay_150_0104,12,150,edd,baseline,8.0,4.0,2.0,1.0,1590.3999999999999
c12_replay_150_0104,12,150,wspt,baseline,8.0,4.0,2.0,1.0,1590.3999999999999
c12_replay_150_0104,12,150,atc,baseline,8.0,4.0,2.0,1.0,1590.3999999999999
c12_replay_150_0104,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,1590.3999999999999
c12_replay_150_0104,12,150,mor,baseline,8.0,4.0,2.0,1.0,1590.3999999999999
c12_replay_150_0104,12,150,random,baseline,8.0,4.0,2.0,1.0,1590.3999999999999
c12_replay_150_0104,12,150,edd,flat,4.0,3.0,2.0,1.0,795.1999999999999
c12_replay_150_0104,12,150,wspt,flat,4.0,3.0,2.0,1.0,795.1999999999999
c12_replay_150_0104,12,150,atc,flat,4.0,3.0,2.0,1.0,795.1999999999999
c12_replay_150_0104,12,150,pfifo,flat,4.0,3.0,2.0,1.0,795.1999999999999
c12_replay_150_0104,12,150,mor,flat,4.0,3.0,2.0,1.0,795.1999999999999
c12_replay_150_0104,12,150,random,flat,4.0,3.0,2.0,1.0,795.1999999999999
c12_replay_150_0104,12,150,edd,steep,27.0,9.0,3.0,1.0,5367.599999999999
c12_replay_150_0104,12,150,wspt,steep,27.0,9.0,3.0,1.0,5367.599999999999
c12_replay_150_0104,12,150,atc,steep,27.0,9.0,3.0,1.0,5367.599999999999
c12_replay_150_0104,12,150,pfifo,steep,27.0,9.0,3.0,1.0,5367.599999999999
c12_replay_150_0104,12,150,mor,steep,27.0,9.0,3.0,1.0,5367.599999999999
c12_replay_150_0104,12,150,random,steep,27.0,9.0,3.0,1.0,5367.599999999999
c12_replay_150_0105,12,150,edd,baseline,8.0,4.0,2.0,1.0,163.4592
c12_replay_150_0105,12,150,wspt,baseline,8.0,4.0,2.0,1.0,163.4592
c12_replay_150_0105,12,150,atc,baseline,8.0,4.0,2.0,1.0,163.4592
c12_replay_150_0105,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,163.4592
c12_replay_150_0105,12,150,mor,baseline,8.0,4.0,2.0,1.0,163.4592
c12_replay_150_0105,12,150,random,baseline,8.0,4.0,2.0,1.0,163.4592
c12_replay_150_0105,12,150,edd,flat,4.0,3.0,2.0,1.0,103.45920000000001
c12_replay_150_0105,12,150,wspt,flat,4.0,3.0,2.0,1.0,103.45920000000001
c12_replay_150_0105,12,150,atc,flat,4.0,3.0,2.0,1.0,103.45920000000001
c12_replay_150_0105,12,150,pfifo,flat,4.0,3.0,2.0,1.0,103.45920000000001
c12_replay_150_0105,12,150,mor,flat,4.0,3.0,2.0,1.0,103.45920000000001
c12_replay_150_0105,12,150,random,flat,4.0,3.0,2.0,1.0,103.45920000000001
c12_replay_150_0105,12,150,edd,steep,27.0,9.0,3.0,1.0,470.1888
c12_replay_150_0105,12,150,wspt,steep,27.0,9.0,3.0,1.0,470.1888
c12_replay_150_0105,12,150,atc,steep,27.0,9.0,3.0,1.0,470.1888
c12_replay_150_0105,12,150,pfifo,steep,27.0,9.0,3.0,1.0,470.1888
c12_replay_150_0105,12,150,mor,steep,27.0,9.0,3.0,1.0,470.1888
c12_replay_150_0105,12,150,random,steep,27.0,9.0,3.0,1.0,470.1888
c12_replay_150_0106,12,150,edd,baseline,8.0,4.0,2.0,1.0,144.0
c12_replay_150_0106,12,150,wspt,baseline,8.0,4.0,2.0,1.0,144.0
c12_replay_150_0106,12,150,atc,baseline,8.0,4.0,2.0,1.0,144.0
c12_replay_150_0106,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,144.0
c12_replay_150_0106,12,150,mor,baseline,8.0,4.0,2.0,1.0,144.0
c12_replay_150_0106,12,150,random,baseline,8.0,4.0,2.0,1.0,144.0
c12_replay_150_0106,12,150,edd,flat,4.0,3.0,2.0,1.0,89.0
c12_replay_150_0106,12,150,wspt,flat,4.0,3.0,2.0,1.0,89.0
c12_replay_150_0106,12,150,atc,flat,4.0,3.0,2.0,1.0,89.0
c12_replay_150_0106,12,150,pfifo,flat,4.0,3.0,2.0,1.0,89.0
c12_replay_150_0106,12,150,mor,flat,4.0,3.0,2.0,1.0,89.0
c12_replay_150_0106,12,150,random,flat,4.0,3.0,2.0,1.0,89.0
c12_replay_150_0106,12,150,edd,steep,27.0,9.0,3.0,1.0,409.5
c12_replay_150_0106,12,150,wspt,steep,27.0,9.0,3.0,1.0,409.5
c12_replay_150_0106,12,150,atc,steep,27.0,9.0,3.0,1.0,409.5
c12_replay_150_0106,12,150,pfifo,steep,27.0,9.0,3.0,1.0,409.5
c12_replay_150_0106,12,150,mor,steep,27.0,9.0,3.0,1.0,409.5
c12_replay_150_0106,12,150,random,steep,27.0,9.0,3.0,1.0,409.5
c12_replay_150_0107,12,150,edd,baseline,8.0,4.0,2.0,1.0,421.7296
c12_replay_150_0107,12,150,wspt,baseline,8.0,4.0,2.0,1.0,421.7296
c12_replay_150_0107,12,150,atc,baseline,8.0,4.0,2.0,1.0,421.7296
c12_replay_150_0107,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,421.7296
c12_replay_150_0107,12,150,mor,baseline,8.0,4.0,2.0,1.0,421.7296
c12_replay_150_0107,12,150,random,baseline,8.0,4.0,2.0,1.0,421.7296
c12_replay_150_0107,12,150,edd,flat,4.0,3.0,2.0,1.0,221.7296
c12_replay_150_0107,12,150,wspt,flat,4.0,3.0,2.0,1.0,221.7296
c12_replay_150_0107,12,150,atc,flat,4.0,3.0,2.0,1.0,221.7296
c12_replay_150_0107,12,150,pfifo,flat,4.0,3.0,2.0,1.0,221.7296
c12_replay_150_0107,12,150,mor,flat,4.0,3.0,2.0,1.0,221.7296
c12_replay_150_0107,12,150,random,flat,4.0,3.0,2.0,1.0,221.7296
c12_replay_150_0107,12,150,edd,steep,27.0,9.0,3.0,1.0,1382.5944
c12_replay_150_0107,12,150,wspt,steep,27.0,9.0,3.0,1.0,1382.5944
c12_replay_150_0107,12,150,atc,steep,27.0,9.0,3.0,1.0,1382.5944
c12_replay_150_0107,12,150,pfifo,steep,27.0,9.0,3.0,1.0,1382.5944
c12_replay_150_0107,12,150,mor,steep,27.0,9.0,3.0,1.0,1382.5944
c12_replay_150_0107,12,150,random,steep,27.0,9.0,3.0,1.0,1382.5944
c12_replay_150_0108,12,150,edd,baseline,8.0,4.0,2.0,1.0,211.0
c12_replay_150_0108,12,150,wspt,baseline,8.0,4.0,2.0,1.0,211.0
c12_replay_150_0108,12,150,atc,baseline,8.0,4.0,2.0,1.0,211.0
c12_replay_150_0108,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,211.0
c12_replay_150_0108,12,150,mor,baseline,8.0,4.0,2.0,1.0,211.0
c12_replay_150_0108,12,150,random,baseline,8.0,4.0,2.0,1.0,211.0
c12_replay_150_0108,12,150,edd,flat,4.0,3.0,2.0,1.0,155.5
c12_replay_150_0108,12,150,wspt,flat,4.0,3.0,2.0,1.0,155.5
c12_replay_150_0108,12,150,atc,flat,4.0,3.0,2.0,1.0,155.5
c12_replay_150_0108,12,150,pfifo,flat,4.0,3.0,2.0,1.0,155.5
c12_replay_150_0108,12,150,mor,flat,4.0,3.0,2.0,1.0,155.5
c12_replay_150_0108,12,150,random,flat,4.0,3.0,2.0,1.0,155.5
c12_replay_150_0108,12,150,edd,steep,27.0,9.0,3.0,1.0,490.5
c12_replay_150_0108,12,150,wspt,steep,27.0,9.0,3.0,1.0,490.5
c12_replay_150_0108,12,150,atc,steep,27.0,9.0,3.0,1.0,490.5
c12_replay_150_0108,12,150,pfifo,steep,27.0,9.0,3.0,1.0,490.5
c12_replay_150_0108,12,150,mor,steep,27.0,9.0,3.0,1.0,490.5
c12_replay_150_0108,12,150,random,steep,27.0,9.0,3.0,1.0,490.5
c12_replay_150_0109,12,150,edd,baseline,8.0,4.0,2.0,1.0,114.0
c12_replay_150_0109,12,150,wspt,baseline,8.0,4.0,2.0,1.0,116.0
c12_replay_150_0109,12,150,atc,baseline,8.0,4.0,2.0,1.0,116.0
c12_replay_150_0109,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,114.0
c12_replay_150_0109,12,150,mor,baseline,8.0,4.0,2.0,1.0,114.0
c12_replay_150_0109,12,150,random,baseline,8.0,4.0,2.0,1.0,116.0
c12_replay_150_0109,12,150,edd,flat,4.0,3.0,2.0,1.0,57.0
c12_replay_150_0109,12,150,wspt,flat,4.0,3.0,2.0,1.0,58.0
c12_replay_150_0109,12,150,atc,flat,4.0,3.0,2.0,1.0,58.0
c12_replay_150_0109,12,150,pfifo,flat,4.0,3.0,2.0,1.0,57.0
c12_replay_150_0109,12,150,mor,flat,4.0,3.0,2.0,1.0,57.0
c12_replay_150_0109,12,150,random,flat,4.0,3.0,2.0,1.0,58.0
c12_replay_150_0109,12,150,edd,steep,27.0,9.0,3.0,1.0,384.75
c12_replay_150_0109,12,150,wspt,steep,27.0,9.0,3.0,1.0,391.5
c12_replay_150_0109,12,150,atc,steep,27.0,9.0,3.0,1.0,391.5
c12_replay_150_0109,12,150,pfifo,steep,27.0,9.0,3.0,1.0,384.75
c12_replay_150_0109,12,150,mor,steep,27.0,9.0,3.0,1.0,384.75
c12_replay_150_0109,12,150,random,steep,27.0,9.0,3.0,1.0,391.5
c12_replay_150_0110,12,150,edd,baseline,8.0,4.0,2.0,1.0,2704.1184
c12_replay_150_0110,12,150,wspt,baseline,8.0,4.0,2.0,1.0,2748.1184
c12_replay_150_0110,12,150,atc,baseline,8.0,4.0,2.0,1.0,2740.1184
c12_replay_150_0110,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,2704.1184
c12_replay_150_0110,12,150,mor,baseline,8.0,4.0,2.0,1.0,2648.1184
c12_replay_150_0110,12,150,random,baseline,8.0,4.0,2.0,1.0,2701.5848
c12_replay_150_0110,12,150,edd,flat,4.0,3.0,2.0,1.0,1352.0592
c12_replay_150_0110,12,150,wspt,flat,4.0,3.0,2.0,1.0,1376.768
c12_replay_150_0110,12,150,atc,flat,4.0,3.0,2.0,1.0,1372.768
c12_replay_150_0110,12,150,pfifo,flat,4.0,3.0,2.0,1.0,1352.0592
c12_replay_150_0110,12,150,mor,flat,4.0,3.0,2.0,1.0,1324.0592
c12_replay_150_0110,12,150,random,flat,4.0,3.0,2.0,1.0,1350.7924
c12_replay_150_0110,12,150,edd,steep,27.0,9.0,3.0,1.0,9126.399599999999
c12_replay_150_0110,12,150,wspt,steep,27.0,9.0,3.0,1.0,9247.8996
c12_replay_150_0110,12,150,atc,steep,27.0,9.0,3.0,1.0,9220.8996
c12_replay_150_0110,12,150,pfifo,steep,27.0,9.0,3.0,1.0,9126.399599999999
c12_replay_150_0110,12,150,mor,steep,27.0,9.0,3.0,1.0,8937.3996
c12_replay_150_0110,12,150,random,steep,27.0,9.0,3.0,1.0,9117.848699999999
c12_replay_150_0111,12,150,edd,baseline,8.0,4.0,2.0,1.0,312.92959999999994
c12_replay_150_0111,12,150,wspt,baseline,8.0,4.0,2.0,1.0,312.92959999999994
c12_replay_150_0111,12,150,atc,baseline,8.0,4.0,2.0,1.0,312.92959999999994
c12_replay_150_0111,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,312.92959999999994
c12_replay_150_0111,12,150,mor,baseline,8.0,4.0,2.0,1.0,312.92959999999994
c12_replay_150_0111,12,150,random,baseline,8.0,4.0,2.0,1.0,312.92959999999994
c12_replay_150_0111,12,150,edd,flat,4.0,3.0,2.0,1.0,220.12959999999995
c12_replay_150_0111,12,150,wspt,flat,4.0,3.0,2.0,1.0,220.12959999999995
c12_replay_150_0111,12,150,atc,flat,4.0,3.0,2.0,1.0,220.12959999999995
c12_replay_150_0111,12,150,pfifo,flat,4.0,3.0,2.0,1.0,220.12959999999995
c12_replay_150_0111,12,150,mor,flat,4.0,3.0,2.0,1.0,220.12959999999995
c12_replay_150_0111,12,150,random,flat,4.0,3.0,2.0,1.0,220.12959999999995
c12_replay_150_0111,12,150,edd,steep,27.0,9.0,3.0,1.0,777.7944
c12_replay_150_0111,12,150,wspt,steep,27.0,9.0,3.0,1.0,777.7944
c12_replay_150_0111,12,150,atc,steep,27.0,9.0,3.0,1.0,777.7944
c12_replay_150_0111,12,150,pfifo,steep,27.0,9.0,3.0,1.0,777.7944
c12_replay_150_0111,12,150,mor,steep,27.0,9.0,3.0,1.0,777.7944
c12_replay_150_0111,12,150,random,steep,27.0,9.0,3.0,1.0,777.7944
c12_replay_150_0112,12,150,edd,baseline,8.0,4.0,2.0,1.0,301.6
c12_replay_150_0112,12,150,wspt,baseline,8.0,4.0,2.0,1.0,301.6
c12_replay_150_0112,12,150,atc,baseline,8.0,4.0,2.0,1.0,301.6
c12_replay_150_0112,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,301.6
c12_replay_150_0112,12,150,mor,baseline,8.0,4.0,2.0,1.0,301.6
c12_replay_150_0112,12,150,random,baseline,8.0,4.0,2.0,1.0,301.6
c12_replay_150_0112,12,150,edd,flat,4.0,3.0,2.0,1.0,150.8
c12_replay_150_0112,12,150,wspt,flat,4.0,3.0,2.0,1.0,150.8
c12_replay_150_0112,12,150,atc,flat,4.0,3.0,2.0,1.0,150.8
c12_replay_150_0112,12,150,pfifo,flat,4.0,3.0,2.0,1.0,150.8
c12_replay_150_0112,12,150,mor,flat,4.0,3.0,2.0,1.0,150.8
c12_replay_150_0112,12,150,random,flat,4.0,3.0,2.0,1.0,150.8
c12_replay_150_0112,12,150,edd,steep,27.0,9.0,3.0,1.0,1017.9000000000001
c12_replay_150_0112,12,150,wspt,steep,27.0,9.0,3.0,1.0,1017.9000000000001
c12_replay_150_0112,12,150,atc,steep,27.0,9.0,3.0,1.0,1017.9000000000001
c12_replay_150_0112,12,150,pfifo,steep,27.0,9.0,3.0,1.0,1017.9000000000001
c12_replay_150_0112,12,150,mor,steep,27.0,9.0,3.0,1.0,1017.9000000000001
c12_replay_150_0112,12,150,random,steep,27.0,9.0,3.0,1.0,1017.9000000000001
c12_replay_150_0113,12,150,edd,baseline,8.0,4.0,2.0,1.0,1047.7184
c12_replay_150_0113,12,150,wspt,baseline,8.0,4.0,2.0,1.0,1047.7184
c12_replay_150_0113,12,150,atc,baseline,8.0,4.0,2.0,1.0,1047.7184
c12_replay_150_0113,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,1047.7184
c12_replay_150_0113,12,150,mor,baseline,8.0,4.0,2.0,1.0,1047.7184
c12_replay_150_0113,12,150,random,baseline,8.0,4.0,2.0,1.0,1047.7184
c12_replay_150_0113,12,150,edd,flat,4.0,3.0,2.0,1.0,525.8592
c12_replay_150_0113,12,150,wspt,flat,4.0,3.0,2.0,1.0,525.8592
c12_replay_150_0113,12,150,atc,flat,4.0,3.0,2.0,1.0,525.8592
c12_replay_150_0113,12,150,pfifo,flat,4.0,3.0,2.0,1.0,525.8592
c12_replay_150_0113,12,150,mor,flat,4.0,3.0,2.0,1.0,525.8592
c12_replay_150_0113,12,150,random,flat,4.0,3.0,2.0,1.0,525.8592
c12_replay_150_0113,12,150,edd,steep,27.0,9.0,3.0,1.0,3527.0496000000003
c12_replay_150_0113,12,150,wspt,steep,27.0,9.0,3.0,1.0,3527.0496000000003
c12_replay_150_0113,12,150,atc,steep,27.0,9.0,3.0,1.0,3527.0496000000003
c12_replay_150_0113,12,150,pfifo,steep,27.0,9.0,3.0,1.0,3527.0496000000003
c12_replay_150_0113,12,150,mor,steep,27.0,9.0,3.0,1.0,3527.0496000000003
c12_replay_150_0113,12,150,random,steep,27.0,9.0,3.0,1.0,3527.0496000000003
c12_replay_150_0114,12,150,edd,baseline,8.0,4.0,2.0,1.0,204.0
c12_replay_150_0114,12,150,wspt,baseline,8.0,4.0,2.0,1.0,204.0
c12_replay_150_0114,12,150,atc,baseline,8.0,4.0,2.0,1.0,204.0
c12_replay_150_0114,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,204.0
c12_replay_150_0114,12,150,mor,baseline,8.0,4.0,2.0,1.0,204.0
c12_replay_150_0114,12,150,random,baseline,8.0,4.0,2.0,1.0,204.0
c12_replay_150_0114,12,150,edd,flat,4.0,3.0,2.0,1.0,119.0
c12_replay_150_0114,12,150,wspt,flat,4.0,3.0,2.0,1.0,119.0
c12_replay_150_0114,12,150,atc,flat,4.0,3.0,2.0,1.0,119.0
c12_replay_150_0114,12,150,pfifo,flat,4.0,3.0,2.0,1.0,119.0
c12_replay_150_0114,12,150,mor,flat,4.0,3.0,2.0,1.0,119.0
c12_replay_150_0114,12,150,random,flat,4.0,3.0,2.0,1.0,119.0
c12_replay_150_0114,12,150,edd,steep,27.0,9.0,3.0,1.0,612.0
c12_replay_150_0114,12,150,wspt,steep,27.0,9.0,3.0,1.0,612.0
c12_replay_150_0114,12,150,atc,steep,27.0,9.0,3.0,1.0,612.0
c12_replay_150_0114,12,150,pfifo,steep,27.0,9.0,3.0,1.0,612.0
c12_replay_150_0114,12,150,mor,steep,27.0,9.0,3.0,1.0,612.0
c12_replay_150_0114,12,150,random,steep,27.0,9.0,3.0,1.0,612.0
c12_replay_150_0115,12,150,edd,baseline,8.0,4.0,2.0,1.0,801.6
c12_replay_150_0115,12,150,wspt,baseline,8.0,4.0,2.0,1.0,801.6
c12_replay_150_0115,12,150,atc,baseline,8.0,4.0,2.0,1.0,801.6
c12_replay_150_0115,12,150,pfifo,baseline,8.0,4.0,2.0,1.0,801.6
c12_replay_150_0115,12,150,mor,baseline,8.0,4.0,2.0,1.0,801.6
c12_replay_150_0115,12,150,random,baseline,8.0,4.0,2.0,1.0,801.6
c12_replay_150_0115,12,150,edd,flat,4.0,3.0,2.0,1.0,413.2
c12_replay_150_0115,12,150,wspt,flat,4.0,3.0,2.0,1.0,413.2
